,date,VIX.Open,VIX.High,VIX.Low,VIX.Close,VIX.Volume,VIX.Adjusted,year,month,monthf,weekday,weekdayf,week
1206,2011-10-14,29.07,29.959999,28.08,28.24,0,28.24,2011,10,Oct,5,Fri,41
1207,2011-10-17,30.35,33.389998999999996,30.120001000000002,33.389998999999996,0,33.389998999999996,2011,10,Oct,1,Mon,42
1208,2011-10-18,33.369999,34.709998999999996,29.690001000000002,31.559998999999998,0,31.559998999999998,2011,10,Oct,2,Tue,42
1209,2011-10-19,32.919998,35.470001,31.91,34.439999,0,34.439999,2011,10,Oct,3,Wed,42
1210,2011-10-20,34.439999,36.869999,34.16,34.779999,0,34.779999,2011,10,Oct,4,Thu,42
1211,2011-10-21,32.759997999999996,32.98,31.32,31.32,0,31.32,2011,10,Oct,5,Fri,42
1212,2011-10-24,31.67,31.700001,28.84,29.26,0,29.26,2011,10,Oct,1,Mon,43
1213,2011-10-25,30.68,32.459998999999996,30.32,32.220001,0,32.220001,2011,10,Oct,2,Tue,43
1214,2011-10-26,30.440001000000002,33.299999,29.629998999999998,29.860001,0,29.860001,2011,10,Oct,3,Wed,43
1215,2011-10-27,24.719998999999998,26.459999,24.700001,25.459999,0,25.459999,2011,10,Oct,4,Thu,43
1216,2011-10-28,26.02,26.02,24.440001000000002,24.530001000000002,0,24.530001000000002,2011,10,Oct,5,Fri,43
1217,2011-10-31,27.09,29.969998999999998,27.01,29.959999,0,29.959999,2011,10,Oct,1,Mon,44
1218,2011-11-01,36.029999,37.529999,33.869999,34.77,0,34.77,2011,11,Nov,2,Tue,44
1219,2011-11-02,33.529999,34.27,32.549999,32.740002000000004,0,32.740002000000004,2011,11,Nov,3,Wed,44
1220,2011-11-03,31.379998999999998,34.650002,30.209999,30.5,0,30.5,2011,11,Nov,4,Thu,44
1221,2011-11-04,31.459999,32.560001,30.139999,30.16,0,30.16,2011,11,Nov,5,Fri,44
1222,2011-11-07,31.4,32.150002,29.85,29.85,0,29.85,2011,11,Nov,1,Mon,45
1223,2011-11-08,29.34,30.49,27.469998999999998,27.48,0,27.48,2011,11,Nov,2,Tue,45
1224,2011-11-09,31.32,36.43,30.98,36.16,0,36.16,2011,11,Nov,3,Wed,45
1225,2011-11-10,33.09,35.5,32.119999,32.810001,0,32.810001,2011,11,Nov,4,Thu,45
1226,2011-11-11,29.91,30.42,29.450001,30.040001,0,30.040001,2011,11,Nov,5,Fri,45
1227,2011-11-14,31.42,32.849998,31.129998999999998,31.129998999999998,0,31.129998999999998,2011,11,Nov,1,Mon,46
1228,2011-11-15,31.74,32.549999,30.4,31.219998999999998,0,31.219998999999998,2011,11,Nov,2,Tue,46
1229,2011-11-16,32.66,33.509997999999996,30.540001,33.509997999999996,0,33.509997999999996,2011,11,Nov,3,Wed,46
1230,2011-11-17,33.150002,36.459998999999996,32.889998999999996,34.509997999999996,0,34.509997999999996,2011,11,Nov,4,Thu,46
1231,2011-11-18,33.16,33.990002000000004,31.92,32.0,0,32.0,2011,11,Nov,5,Fri,46
1232,2011-11-21,34.59,35.290001000000004,32.529999,32.91,0,32.91,2011,11,Nov,1,Mon,47
1233,2011-11-22,33.119999,33.389998999999996,31.280001000000002,31.969998999999998,0,31.969998999999998,2011,11,Nov,2,Tue,47
1234,2011-11-23,32.91,34.57,32.68,33.98,0,33.98,2011,11,Nov,3,Wed,47
1235,2011-11-25,34.610001000000004,34.77,33.119999,34.470001,0,34.470001,2011,11,Nov,5,Fri,47
1236,2011-11-28,31.93,33.110001000000004,29.469998999999998,32.130001,0,32.130001,2011,11,Nov,1,Mon,48
1237,2011-11-29,31.76,32.02,30.559998999999998,30.639999,0,30.639999,2011,11,Nov,2,Tue,48
1238,2011-11-30,27.719998999999998,28.5,27.030001000000002,27.799999,0,27.799999,2011,11,Nov,3,Wed,48
1239,2011-12-01,27.629998999999998,27.889999,26.639999,27.41,0,27.41,2011,12,Dec,4,Thu,48
1240,2011-12-02,26.26,27.620001000000002,25.290001,27.52,0,27.52,2011,12,Dec,5,Fri,48
1241,2011-12-05,26.74,28.309998999999998,26.0,27.84,0,27.84,2011,12,Dec,1,Mon,49
1242,2011-12-06,27.91,28.129998999999998,27.41,28.129998999999998,0,28.129998999999998,2011,12,Dec,2,Tue,49
1243,2011-12-07,28.610001,29.58,28.440001000000002,28.67,0,28.67,2011,12,Dec,3,Wed,49
1244,2011-12-08,29.629998999999998,30.91,29.02,30.59,0,30.59,2011,12,Dec,4,Thu,49
1245,2011-12-09,29.610001,29.610001,26.290001,26.379998999999998,0,26.379998999999998,2011,12,Dec,5,Fri,49
1246,2011-12-12,26.780001000000002,27.73,25.639999,25.67,0,25.67,2011,12,Dec,1,Mon,50
1247,2011-12-13,24.719998999999998,26.280001000000002,23.27,25.41,0,25.41,2011,12,Dec,2,Tue,50
1248,2011-12-14,26.16,27.549999,25.76,26.040001,0,26.040001,2011,12,Dec,3,Wed,50
1249,2011-12-15,24.379998999999998,25.280001000000002,23.879998999999998,25.110001,0,25.110001,2011,12,Dec,4,Thu,50
1250,2011-12-16,24.16,25.02,23.51,24.290001,0,24.290001,2011,12,Dec,5,Fri,50
1251,2011-12-19,25.139999,25.379998999999998,24.379998999999998,24.92,0,24.92,2011,12,Dec,1,Mon,51
1252,2011-12-20,23.559998999999998,23.58,22.540001,23.219998999999998,0,23.219998999999998,2011,12,Dec,2,Tue,51
1253,2011-12-21,22.52,23.940001000000002,21.120001000000002,21.43,0,21.43,2011,12,Dec,3,Wed,51
1254,2011-12-22,21.08,21.33,20.34,21.16,0,21.16,2011,12,Dec,4,Thu,51
1255,2011-12-23,21.1,21.209999,20.719998999999998,20.73,0,20.73,2011,12,Dec,5,Fri,51
1256,2011-12-27,22.58,22.66,21.68,21.91,0,21.91,2011,12,Dec,2,Tue,52
1257,2011-12-28,22.120001000000002,23.559998999999998,22.110001,23.52,0,23.52,2011,12,Dec,3,Wed,52
1258,2011-12-29,23.52,23.52,22.65,22.65,0,22.65,2011,12,Dec,4,Thu,52
1259,2011-12-30,22.860001,23.459999,22.65,23.4,0,23.4,2011,12,Dec,5,Fri,52
1260,2012-01-03,22.950001,23.1,22.540001,22.969998999999998,0,22.969998999999998,2012,1,Jan,2,Tue,1
1261,2012-01-04,23.440001000000002,23.73,22.219998999999998,22.219998999999998,0,22.219998999999998,2012,1,Jan,3,Wed,1
1262,2012-01-05,22.75,23.09,21.34,21.48,0,21.48,2012,1,Jan,4,Thu,1
1263,2012-01-06,21.24,21.719998999999998,20.58,20.629998999999998,0,20.629998999999998,2012,1,Jan,5,Fri,1
1264,2012-01-09,21.67,21.780001000000002,21.0,21.07,0,21.07,2012,1,Jan,1,Mon,2
1265,2012-01-10,20.139999,20.690001000000002,20.049999,20.690001000000002,0,20.690001000000002,2012,1,Jan,2,Tue,2
1266,2012-01-11,21.18,21.219998999999998,20.98,21.049999,0,21.049999,2012,1,Jan,3,Wed,2
1267,2012-01-12,21.01,22.030001000000002,20.459999,20.469998999999998,0,20.469998999999998,2012,1,Jan,4,Thu,2
1268,2012-01-13,21.41,22.43,20.91,20.91,0,20.91,2012,1,Jan,5,Fri,2
1269,2012-01-17,20.9,22.25,20.690001000000002,22.200001,0,22.200001,2012,1,Jan,2,Tue,3
1270,2012-01-18,23.200001,23.440001000000002,20.780001000000002,20.889999,0,20.889999,2012,1,Jan,3,Wed,3
1271,2012-01-19,20.49,20.870001000000002,19.450001,19.870001000000002,0,19.870001000000002,2012,1,Jan,4,Thu,3
1272,2012-01-20,19.91,19.940001000000002,18.16,18.280001000000002,0,18.280001000000002,2012,1,Jan,5,Fri,3
1273,2012-01-23,19.219998999999998,19.309998999999998,18.549999,18.67,0,18.67,2012,1,Jan,1,Mon,4
1274,2012-01-24,19.76,20.0,18.629998999999998,18.91,0,18.91,2012,1,Jan,2,Tue,4
1275,2012-01-25,19.35,19.549999,17.15,18.309998999999998,0,18.309998999999998,2012,1,Jan,3,Wed,4
1276,2012-01-26,17.959999,19.17,16.799999,18.57,0,18.57,2012,1,Jan,4,Thu,4
1277,2012-01-27,19.16,19.16,18.26,18.530001000000002,0,18.530001000000002,2012,1,Jan,5,Fri,4
1278,2012-01-30,20.33,20.33,19.379998999999998,19.4,0,19.4,2012,1,Jan,1,Mon,5
1279,2012-01-31,19.07,19.84,18.129998999999998,19.440001000000002,0,19.440001000000002,2012,1,Jan,2,Tue,5
1280,2012-02-01,18.68,18.82,17.99,18.549999,0,18.549999,2012,2,Feb,3,Wed,5
1281,2012-02-02,18.379998999999998,18.5,17.98,17.98,0,17.98,2012,2,Feb,4,Thu,5
1282,2012-02-03,16.84,17.32,16.1,17.1,0,17.1,2012,2,Feb,5,Fri,5
1283,2012-02-06,17.98,18.02,16.110001,17.76,0,17.76,2012,2,Feb,1,Mon,6
1284,2012-02-07,17.93,18.1,17.5,17.67,0,17.67,2012,2,Feb,2,Tue,6
1285,2012-02-08,17.790001,18.459999,17.530001000000002,18.16,0,18.16,2012,2,Feb,3,Wed,6
1286,2012-02-09,18.120001000000002,18.719998999999998,18.07,18.629998999999998,0,18.629998999999998,2012,2,Feb,4,Thu,6
1287,2012-02-10,20.1,21.98,19.02,20.77,0,20.77,2012,2,Feb,5,Fri,6
1288,2012-02-13,19.639999,19.68,17.92,19.040001,0,19.040001,2012,2,Feb,1,Mon,7
1289,2012-02-14,19.450001,20.76,18.950001,19.540001,0,19.540001,2012,2,Feb,2,Tue,7
1290,2012-02-15,19.74,21.77,19.440001000000002,21.139999,0,21.139999,2012,2,Feb,3,Wed,7
1291,2012-02-16,21.59,21.76,19.219998999999998,19.219998999999998,0,19.219998999999998,2012,2,Feb,4,Thu,7
1292,2012-02-17,18.73,18.790001,17.540001,17.780001000000002,0,17.780001000000002,2012,2,Feb,5,Fri,7
1293,2012-02-21,18.41,18.940001000000002,17.65,18.190001000000002,0,18.190001000000002,2012,2,Feb,2,Tue,8
1294,2012-02-22,18.85,18.940001000000002,17.74,18.190001000000002,0,18.190001000000002,2012,2,Feb,3,Wed,8
1295,2012-02-23,18.73,18.969998999999998,16.790001,16.83,0,16.83,2012,2,Feb,4,Thu,8
1296,2012-02-24,16.68,17.620001000000002,16.42,17.309998999999998,0,17.309998999999998,2012,2,Feb,5,Fri,8
1297,2012-02-27,19.1,19.25,17.58,18.18,0,18.18,2012,2,Feb,1,Mon,9
1298,2012-02-28,18.67,18.67,17.879998999999998,17.950001,0,17.950001,2012,2,Feb,2,Tue,9
1299,2012-02-29,17.799999,18.75,17.530001000000002,18.43,0,18.43,2012,2,Feb,3,Wed,9
1300,2012-03-01,18.02,18.030001000000002,17.26,17.26,0,17.26,2012,3,Mar,4,Thu,9
1301,2012-03-02,17.65,17.65,17.139999,17.290001,0,17.290001,2012,3,Mar,5,Fri,9
1302,2012-03-05,18.27,18.9,18.02,18.049999,0,18.049999,2012,3,Mar,1,Mon,10
1303,2012-03-06,20.57,21.24,20.299999,20.84,0,20.84,2012,3,Mar,2,Tue,10
1304,2012-03-07,20.43,20.440001000000002,19.07,19.07,0,19.07,2012,3,Mar,3,Wed,10
1305,2012-03-08,18.08,18.459999,17.76,18.02,0,18.02,2012,3,Mar,4,Thu,10
1306,2012-03-09,17.16,17.540001,16.629998999999998,17.110001,0,17.110001,2012,3,Mar,5,Fri,10
1307,2012-03-12,15.79,16.67,15.23,15.64,0,15.64,2012,3,Mar,1,Mon,11
1308,2012-03-13,14.0,16.08,13.99,14.73,0,14.73,2012,3,Mar,2,Tue,11
1309,2012-03-14,14.42,16.190001000000002,14.39,15.31,0,15.31,2012,3,Mar,3,Wed,11
1310,2012-03-15,15.32,16.059998999999998,14.58,15.43,0,15.43,2012,3,Mar,4,Thu,11
1311,2012-03-16,14.43,15.24,13.66,14.43,0,14.43,2012,3,Mar,5,Fri,11
1312,2012-03-19,15.42,15.43,14.54,15.04,0,15.04,2012,3,Mar,1,Mon,12
1313,2012-03-20,15.82,15.95,15.11,15.58,0,15.58,2012,3,Mar,2,Tue,12
1314,2012-03-21,14.72,15.31,14.19,15.13,0,15.13,2012,3,Mar,3,Wed,12
1315,2012-03-22,16.040001,16.58,15.68,15.68,0,15.68,2012,3,Mar,4,Thu,12
1316,2012-03-23,15.65,16.389999,14.69,14.82,0,14.82,2012,3,Mar,5,Fri,12
1317,2012-03-26,14.51,15.03,14.26,14.26,0,14.26,2012,3,Mar,1,Mon,13
1318,2012-03-27,14.52,15.59,14.14,15.57,0,15.57,2012,3,Mar,2,Tue,13
1319,2012-03-28,15.58,17.27,15.4,15.47,0,15.47,2012,3,Mar,3,Wed,13
1320,2012-03-29,16.84,17.200001,15.39,15.48,0,15.48,2012,3,Mar,4,Thu,13
1321,2012-03-30,14.88,15.98,14.67,15.5,0,15.5,2012,3,Mar,5,Fri,13
1322,2012-04-02,16.35,16.58,15.02,15.64,0,15.64,2012,4,Apr,1,Mon,14
1323,2012-04-03,15.61,16.65,15.56,15.66,0,15.66,2012,4,Apr,2,Tue,14
1324,2012-04-04,17.07,17.74,16.309998999999998,16.42,0,16.42,2012,4,Apr,3,Wed,14
1325,2012-04-05,17.02,17.129998999999998,16.290001,16.700001,0,16.700001,2012,4,Apr,4,Thu,14
1326,2012-04-09,18.940001000000002,18.940001000000002,17.93,18.809998999999998,0,18.809998999999998,2012,4,Apr,1,Mon,15
1327,2012-04-10,19.1,21.059998999999998,18.620001000000002,20.389999,0,20.389999,2012,4,Apr,2,Tue,15
1328,2012-04-11,19.219998999999998,20.120001000000002,18.73,20.02,0,20.02,2012,4,Apr,3,Wed,15
1329,2012-04-12,19.629998999999998,19.74,17.200001,17.200001,0,17.200001,2012,4,Apr,4,Thu,15
1330,2012-04-13,17.950001,19.620001000000002,17.85,19.549999,0,19.549999,2012,4,Apr,5,Fri,15
1331,2012-04-16,18.870001000000002,20.42,18.6,19.549999,0,19.549999,2012,4,Apr,1,Mon,16
1332,2012-04-17,18.66,18.66,17.58,18.459999,0,18.459999,2012,4,Apr,2,Tue,16
1333,2012-04-18,19.02,19.17,17.700001,18.639999,0,18.639999,2012,4,Apr,3,Wed,16
1334,2012-04-19,18.51,19.690001000000002,17.690001000000002,18.360001,0,18.360001,2012,4,Apr,4,Thu,16
1335,2012-04-20,17.92,18.049999,16.969998999999998,17.440001000000002,0,17.440001000000002,2012,4,Apr,5,Fri,16
1336,2012-04-23,20.219998999999998,20.27,18.950001,18.969998999999998,0,18.969998999999998,2012,4,Apr,1,Mon,17
1337,2012-04-24,19.219998999999998,19.219998999999998,18.09,18.1,0,18.1,2012,4,Apr,2,Tue,17
1338,2012-04-25,17.049999,17.379998999999998,16.82,16.82,0,16.82,2012,4,Apr,3,Wed,17
1339,2012-04-26,16.969998999999998,17.040001,15.75,16.24,0,16.24,2012,4,Apr,4,Thu,17
1340,2012-04-27,15.83,16.469998999999998,15.83,16.32,0,16.32,2012,4,Apr,5,Fri,17
1341,2012-04-30,17.040001,17.41,16.92,17.15,0,17.15,2012,4,Apr,1,Mon,18
1342,2012-05-01,17.27,17.49,16.01,16.6,0,16.6,2012,5,May,2,Tue,18
1343,2012-05-02,17.25,17.629998999999998,16.780001000000002,16.879998999999998,0,16.879998999999998,2012,5,May,3,Wed,18
1344,2012-05-03,16.9,17.92,16.73,17.559998999999998,0,17.559998999999998,2012,5,May,4,Thu,18
1345,2012-05-04,18.030001000000002,19.280001000000002,17.809998999999998,19.16,0,19.16,2012,5,May,5,Fri,18
1346,2012-05-07,19.799999,19.870001000000002,18.41,18.940001000000002,0,18.940001000000002,2012,5,May,1,Mon,19
1347,2012-05-08,19.440001000000002,20.91,17.950001,19.049999,0,19.049999,2012,5,May,2,Tue,19
1348,2012-05-09,20.65,21.59,19.379998999999998,20.08,0,20.08,2012,5,May,3,Wed,19
1349,2012-05-10,19.25,19.879998999999998,18.77,18.83,0,18.83,2012,5,May,4,Thu,19
1350,2012-05-11,19.93,19.940001000000002,18.620001000000002,19.889999,0,19.889999,2012,5,May,5,Fri,19
1351,2012-05-14,21.469998999999998,21.870001000000002,20.940001000000002,21.870001000000002,0,21.870001000000002,2012,5,May,1,Mon,20
1352,2012-05-15,21.43,22.700001,20.76,21.969998999999998,0,21.969998999999998,2012,5,May,2,Tue,20
1353,2012-05-16,21.540001,22.690001000000002,20.83,22.27,0,22.27,2012,5,May,3,Wed,20
1354,2012-05-17,21.99,24.51,21.870001000000002,24.49,0,24.49,2012,5,May,4,Thu,20
1355,2012-05-18,23.27,25.139999,23.07,25.1,0,25.1,2012,5,May,5,Fri,20
1356,2012-05-21,24.879998999999998,24.879998999999998,22.01,22.01,0,22.01,2012,5,May,1,Mon,21
1357,2012-05-22,21.76,23.190001000000002,19.98,22.48,0,22.48,2012,5,May,2,Tue,21
1358,2012-05-23,23.32,24.620001000000002,21.99,22.33,0,22.33,2012,5,May,3,Wed,21
1359,2012-05-24,22.0,23.219998999999998,21.48,21.540001,0,21.540001,2012,5,May,4,Thu,21
1360,2012-05-25,22.049999,22.290001,21.299999,21.76,0,21.76,2012,5,May,5,Fri,21
1361,2012-05-29,21.700001,22.469998999999998,20.99,21.030001000000002,0,21.030001000000002,2012,5,May,2,Tue,22
1362,2012-05-30,22.68,24.139999,22.66,24.139999,0,24.139999,2012,5,May,3,Wed,22
1363,2012-05-31,23.83,25.459999,22.780001000000002,24.059998999999998,0,24.059998999999998,2012,5,May,4,Thu,22
1364,2012-06-01,25.870001000000002,26.709999,23.940001000000002,26.66,0,26.66,2012,6,Jun,5,Fri,22
1365,2012-06-04,26.35,27.73,25.719998999999998,26.120001000000002,0,26.120001000000002,2012,6,Jun,1,Mon,23
1366,2012-06-05,25.9,25.9,24.5,24.68,0,24.68,2012,6,Jun,2,Tue,23
1367,2012-06-06,23.76,23.889999,21.799999,22.16,0,22.16,2012,6,Jun,3,Wed,23
1368,2012-06-07,21.0,22.48,20.74,21.719998999999998,0,21.719998999999998,2012,6,Jun,4,Thu,23
1369,2012-06-08,22.540001,23.1,20.290001,21.23,0,21.23,2012,6,Jun,5,Fri,23
1370,2012-06-11,19.870001000000002,23.559998999999998,19.629998999999998,23.559998999999998,0,23.559998999999998,2012,6,Jun,1,Mon,24
1371,2012-06-12,23.15,23.9,22.09,22.09,0,22.09,2012,6,Jun,2,Tue,24
1372,2012-06-13,22.93,24.93,22.66,24.27,0,24.27,2012,6,Jun,3,Wed,24
1373,2012-06-14,24.190001000000002,24.809998999999998,21.549999,21.68,0,21.68,2012,6,Jun,4,Thu,24
1374,2012-06-15,22.469998999999998,23.09,20.610001,21.110001,0,21.110001,2012,6,Jun,5,Fri,24
1375,2012-06-18,21.76,21.98,18.24,18.32,0,18.32,2012,6,Jun,1,Mon,25
1376,2012-06-19,17.66,18.620001000000002,17.360001,18.379998999999998,0,18.379998999999998,2012,6,Jun,2,Tue,25
1377,2012-06-20,17.959999,20.049999,17.09,17.24,0,17.24,2012,6,Jun,3,Wed,25
1378,2012-06-21,16.889999,20.48,16.77,20.08,0,20.08,2012,6,Jun,4,Thu,25
1379,2012-06-22,18.65,19.370001000000002,17.9,18.110001,0,18.110001,2012,6,Jun,5,Fri,25
1380,2012-06-25,20.469998999999998,21.360001,19.889999,20.379998999999998,0,20.379998999999998,2012,6,Jun,1,Mon,26
1381,2012-06-26,20.01,20.57,19.42,19.719998999999998,0,19.719998999999998,2012,6,Jun,2,Tue,26
1382,2012-06-27,19.549999,20.120001000000002,19.379998999999998,19.450001,0,19.450001,2012,6,Jun,3,Wed,26
1383,2012-06-28,20.33,21.190001000000002,19.6,19.709999,0,19.709999,2012,6,Jun,4,Thu,26
1384,2012-06-29,17.52,18.309998999999998,16.870001000000002,17.08,0,17.08,2012,6,Jun,5,Fri,26
1385,2012-07-02,17.620001000000002,18.190001000000002,16.66,16.799999,0,16.799999,2012,7,Jul,1,Mon,27
1386,2012-07-03,16.67,16.92,16.27,16.66,0,16.66,2012,7,Jul,2,Tue,27
1387,2012-07-05,17.610001,18.219998999999998,17.18,17.5,0,17.5,2012,7,Jul,4,Thu,27
1388,2012-07-06,18.200001,18.25,16.950001,17.1,0,17.1,2012,7,Jul,5,Fri,27
1389,2012-07-09,18.17,18.32,17.73,18.049999,0,18.049999,2012,7,Jul,1,Mon,28
1390,2012-07-10,17.51,19.190001000000002,17.290001,18.719998999999998,0,18.719998999999998,2012,7,Jul,2,Tue,28
1391,2012-07-11,17.98,19.17,17.84,17.950001,0,17.950001,2012,7,Jul,3,Wed,28
1392,2012-07-12,18.82,19.51,17.75,18.360001,0,18.360001,2012,7,Jul,4,Thu,28
1393,2012-07-13,17.780001000000002,17.82,16.360001,16.74,0,16.74,2012,7,Jul,5,Fri,28
1394,2012-07-16,17.309998999999998,17.32,16.459999,17.110001,0,17.110001,2012,7,Jul,1,Mon,29
1395,2012-07-17,16.719998999999998,17.459999,16.09,16.48,0,16.48,2012,7,Jul,2,Tue,29
1396,2012-07-18,16.809998999999998,16.809998999999998,15.69,16.16,0,16.16,2012,7,Jul,3,Wed,29
1397,2012-07-19,16.059998999999998,16.700001,15.45,15.45,0,15.45,2012,7,Jul,4,Thu,29
1398,2012-07-20,16.65,17.049999,15.97,16.27,0,16.27,2012,7,Jul,5,Fri,29
1399,2012-07-23,20.41,20.49,18.34,18.620001000000002,0,18.620001000000002,2012,7,Jul,1,Mon,30
1400,2012-07-24,18.379998999999998,21.0,18.370001000000002,20.469998999999998,0,20.469998999999998,2012,7,Jul,2,Tue,30
1401,2012-07-25,19.790001,20.67,18.99,19.34,0,19.34,2012,7,Jul,3,Wed,30
1402,2012-07-26,17.68,18.469998999999998,17.07,17.530001000000002,0,17.530001000000002,2012,7,Jul,4,Thu,30
1403,2012-07-27,17.110001,17.299999,16.52,16.700001,0,16.700001,2012,7,Jul,5,Fri,30
1404,2012-07-30,17.549999,18.08,17.23,18.030001000000002,0,18.030001000000002,2012,7,Jul,1,Mon,31
1405,2012-07-31,18.4,19.09,18.26,18.93,0,18.93,2012,7,Jul,2,Tue,31
1406,2012-08-01,18.799999,19.18,18.200001,18.959999,0,18.959999,2012,8,Aug,3,Wed,31
1407,2012-08-02,19.049999,19.25,17.559998999999998,17.57,0,17.57,2012,8,Aug,4,Thu,31
1408,2012-08-03,16.049999,16.450001,15.64,15.64,0,15.64,2012,8,Aug,5,Fri,31
1409,2012-08-06,15.85,16.27,15.82,15.95,0,15.95,2012,8,Aug,1,Mon,32
1410,2012-08-07,15.55,16.030001000000002,15.48,15.99,0,15.99,2012,8,Aug,2,Tue,32
1411,2012-08-08,16.459999,16.469998999999998,15.27,15.32,0,15.32,2012,8,Aug,3,Wed,32
1412,2012-08-09,15.39,15.67,15.28,15.28,0,15.28,2012,8,Aug,4,Thu,32
1413,2012-08-10,15.34,15.5,14.73,14.74,0,14.74,2012,8,Aug,5,Fri,32
1414,2012-08-13,14.09,14.67,13.67,13.7,0,13.7,2012,8,Aug,1,Mon,33
1415,2012-08-14,13.91,15.06,13.91,14.85,0,14.85,2012,8,Aug,2,Tue,33
1416,2012-08-15,14.82,14.98,14.36,14.63,0,14.63,2012,8,Aug,3,Wed,33
1417,2012-08-16,14.88,15.15,14.28,14.29,0,14.29,2012,8,Aug,4,Thu,33
1418,2012-08-17,14.23,14.3,13.3,13.45,0,13.45,2012,8,Aug,5,Fri,33
1419,2012-08-20,14.11,14.78,13.38,14.02,0,14.02,2012,8,Aug,1,Mon,34
1420,2012-08-21,14.1,15.44,13.46,15.02,0,15.02,2012,8,Aug,2,Tue,34
1421,2012-08-22,15.32,15.52,14.75,15.11,0,15.11,2012,8,Aug,3,Wed,34
1422,2012-08-23,15.0,16.450001,15.0,15.96,0,15.96,2012,8,Aug,4,Thu,34
1423,2012-08-24,15.99,16.0,15.18,15.18,0,15.18,2012,8,Aug,5,Fri,34
1424,2012-08-27,16.15,16.379998999999998,15.75,16.35,0,16.35,2012,8,Aug,1,Mon,35
1425,2012-08-28,16.32,16.92,16.01,16.49,0,16.49,2012,8,Aug,2,Tue,35
1426,2012-08-29,16.610001,17.059998999999998,16.5,17.059998999999998,0,17.059998999999998,2012,8,Aug,3,Wed,35
1427,2012-08-30,17.48,18.049999,17.440001000000002,17.83,0,17.83,2012,8,Aug,4,Thu,35
1428,2012-08-31,17.25,18.040001,16.559998999999998,17.469998999999998,0,17.469998999999998,2012,8,Aug,5,Fri,35
1429,2012-09-04,18.65,18.959999,17.85,17.98,0,17.98,2012,9,Sep,2,Tue,36
1430,2012-09-05,17.379998999999998,17.84,16.99,17.74,0,17.74,2012,9,Sep,3,Wed,36
1431,2012-09-06,17.299999,17.299999,15.63,15.63,0,15.63,2012,9,Sep,4,Thu,36
1432,2012-09-07,15.6,15.6,14.33,14.38,0,14.38,2012,9,Sep,5,Fri,36
1433,2012-09-10,14.27,16.280001000000002,13.97,16.280001000000002,0,16.280001000000002,2012,9,Sep,1,Mon,37
1434,2012-09-11,16.110001,16.41,15.46,16.41,0,16.41,2012,9,Sep,2,Tue,37
1435,2012-09-12,15.59,16.309998999999998,15.43,15.8,0,15.8,2012,9,Sep,3,Wed,37
1436,2012-09-13,15.6,16.540001,13.91,14.05,0,14.05,2012,9,Sep,4,Thu,37
1437,2012-09-14,13.82,14.71,13.51,14.51,0,14.51,2012,9,Sep,5,Fri,37
1438,2012-09-17,14.67,14.92,14.54,14.59,0,14.59,2012,9,Sep,1,Mon,38
1439,2012-09-18,14.51,14.88,14.17,14.18,0,14.18,2012,9,Sep,2,Tue,38
1440,2012-09-19,13.95,14.08,13.61,13.88,0,13.88,2012,9,Sep,3,Wed,38
1441,2012-09-20,14.63,14.67,14.07,14.07,0,14.07,2012,9,Sep,4,Thu,38
1442,2012-09-21,13.94,14.18,13.69,13.98,0,13.98,2012,9,Sep,5,Fri,38
1443,2012-09-24,15.06,15.06,13.87,14.15,0,14.15,2012,9,Sep,1,Mon,39
1444,2012-09-25,14.19,15.72,14.03,15.43,0,15.43,2012,9,Sep,2,Tue,39
1445,2012-09-26,15.83,17.08,15.83,16.809998999999998,0,16.809998999999998,2012,9,Sep,3,Wed,39
1446,2012-09-27,16.379998999999998,16.5,14.83,14.84,0,14.84,2012,9,Sep,4,Thu,39
1447,2012-09-28,15.23,15.77,14.95,15.73,0,15.73,2012,9,Sep,5,Fri,39
1448,2012-10-01,16.030001000000002,16.530001000000002,15.13,16.32,0,16.32,2012,10,Oct,1,Mon,40
1449,2012-10-02,15.85,16.5,15.7,15.71,0,15.71,2012,10,Oct,2,Tue,40
1450,2012-10-03,15.63,16.02,15.13,15.43,0,15.43,2012,10,Oct,3,Wed,40
1451,2012-10-04,15.23,15.33,14.53,14.55,0,14.55,2012,10,Oct,4,Thu,40
1452,2012-10-05,13.68,14.78,13.67,14.33,0,14.33,2012,10,Oct,5,Fri,40
1453,2012-10-08,15.19,15.46,15.04,15.11,0,15.11,2012,10,Oct,1,Mon,41
1454,2012-10-09,15.28,16.4,15.18,16.370001000000002,0,16.370001000000002,2012,10,Oct,2,Tue,41
1455,2012-10-10,16.52,16.790001,16.129998999999998,16.290001,0,16.290001,2012,10,Oct,3,Wed,41
1456,2012-10-11,15.33,15.8,15.31,15.59,0,15.59,2012,10,Oct,4,Thu,41
1457,2012-10-12,15.41,16.18,14.96,16.139999,0,16.139999,2012,10,Oct,5,Fri,41
1458,2012-10-15,16.049999,16.209999,15.23,15.27,0,15.27,2012,10,Oct,1,Mon,42
1459,2012-10-16,14.84,15.23,14.5,15.22,0,15.22,2012,10,Oct,2,Tue,42
1460,2012-10-17,15.43,15.63,14.9,15.07,0,15.07,2012,10,Oct,3,Wed,42
1461,2012-10-18,15.25,15.5,14.68,15.03,0,15.03,2012,10,Oct,4,Thu,42
1462,2012-10-19,14.91,17.6,14.9,16.969998999999998,0,16.969998999999998,2012,10,Oct,5,Fri,42
